last_judgment,airline_sentiment,airline
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,neutral,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,negative,American
2/25/2015,positive,American
2/25/2015,neutral,American
